"k","alpha0","alpha1","beta1"
1972,0.097891061307281,0.40801591489765,0.394664166125456
1973,0.0978931580267051,0.407997877301056,0.394625317358928
1974,0.0979520158501976,0.407364940656207,0.394498124955608
1975,0.0978821645498929,0.40736239324857,0.394286548828276
1976,0.0978088010124683,0.40703284803511,0.394396544660254
1977,0.097822982548064,0.407045161563715,0.394143843429175
1978,0.0975325256840414,0.407235635720286,0.394222126608883
1979,0.0975409558337122,0.407236609614368,0.39411769513482
1980,0.097545000475612,0.407234059144291,0.394052176294053
1981,0.0976039011752489,0.407106760960234,0.394058689839427
1982,0.0975861886645328,0.406839829747676,0.39406094725198
1983,0.0974692654191678,0.406708878516085,0.394051631874643
1984,0.0974742292856951,0.406803415692577,0.393835727077312
1985,0.0974947927827501,0.406934766503032,0.394454728630909
1986,0.097437931958858,0.406872244554909,0.394488187707421
1987,0.0974365228185554,0.406969889726812,0.394483699093665
1988,0.0974009928730163,0.407356470022517,0.394674201387688
1989,0.0973551583376313,0.407354041602764,0.394811764913617
1990,0.0973411632948781,0.406438963925602,0.394859784219639
1991,0.0973323696662449,0.40675315552362,0.394380066542509
1992,0.0973176838950638,0.407024290477233,0.39435387658601
1993,0.0971549067671535,0.406654693425237,0.394348227849729
1994,0.0971560360901877,0.406788697367795,0.394229976746836
1995,0.0971800219176698,0.406899176920707,0.39411606011949
1996,0.0971805341928316,0.406744214773894,0.394304578217502
1997,0.0972269041901867,0.406727229512306,0.394130845084694
1998,0.097203002169336,0.406666020539031,0.394226452389193
1999,0.0971902325400341,0.406541701642519,0.394260841448743
2000,0.097153593705919,0.406548076577174,0.394226004335135
2001,0.097118197959555,0.406132309039058,0.394348317201739
2002,0.0971857511808945,0.406116067847411,0.394346211860535
2003,0.0971721562808666,0.406122717986912,0.394265285971263
2004,0.0972307418693832,0.406244569973048,0.394037921721111
2005,0.0972365344222431,0.406301241843247,0.394183582549432
2006,0.0972647913729983,0.4063801346091,0.394284155671003
2007,0.0972443792914281,0.406320190371863,0.394288675818543
2008,0.0971923056420813,0.406121915625855,0.394361755120673
2009,0.0970451531607606,0.406222399234762,0.394521407705976
2010,0.0970600482023513,0.405605773912677,0.394252360804253
2011,0.0971006806460272,0.405535284885624,0.394291254798496
2012,0.0970915769182048,0.40471023257846,0.393970555588301
2013,0.0970999859829658,0.404664915194469,0.393803041818907
2014,0.0970834329557176,0.404889973711183,0.393703885596854
2015,0.0972375959647957,0.405079916402471,0.393999292557504
2016,0.0972291714555898,0.405064643957355,0.393839415014343
2017,0.0972235410032345,0.405060001274439,0.393749796611277
2018,0.0972409194531433,0.405702708963583,0.393977531586335
2019,0.0973152202420093,0.405422134264271,0.393996034354759
2020,0.0974181997649984,0.40539849241136,0.394002255915104
2021,0.0973668656384148,0.405663232891193,0.394239047526827
2022,0.0973750035440932,0.405979435121677,0.394308540906626
2023,0.0973571329700894,0.405845158932701,0.39450881413659
2024,0.0973612156027265,0.405834025066096,0.394468907824364
2025,0.0973473076178918,0.405930378942562,0.39449914173075
2026,0.0973809861435684,0.406008466709782,0.394563606923352
2027,0.0973936057445748,0.406060317268975,0.394543451307468
2028,0.0973654179796784,0.406388491390338,0.394581267922126
2029,0.0972789231196231,0.406757329917279,0.394576694990903
2030,0.0972197313181596,0.406212683653367,0.394555722318808
2031,0.0972188471979102,0.406095086425101,0.394531380617839
2032,0.0972378537430789,0.405862001412655,0.394477859158378
2033,0.0972453468661235,0.406004847313482,0.393963317559701
2034,0.0972731716842761,0.405963156629535,0.394000584584854
2035,0.0972565597870851,0.4052486221004,0.394068129495746
2036,0.097195653791309,0.405422682570338,0.394082723202597
2037,0.0971665917966327,0.405205361277583,0.394051248532709
2038,0.0971688219326035,0.405824682400029,0.394110649645874
2039,0.0971369389312738,0.405413421683545,0.394099665179075
2040,0.0971556235356225,0.405203857652322,0.394119777223872
2041,0.0971539496674056,0.405193192888426,0.393749431445409
2042,0.0970969855302202,0.405063954361369,0.39332172458727
2043,0.0971886826536781,0.40499809823455,0.39334917831101
2044,0.0972067429341794,0.404695195790825,0.393368124626601
2045,0.0972181095075692,0.404570124138043,0.393204720552122
2046,0.0972675169161283,0.404525554337206,0.394046942797153
2047,0.0972542474184814,0.404466350877687,0.394161227086971
2048,0.0972345767409275,0.404351423823734,0.39418825204351
2049,0.097251165738986,0.40539699797764,0.394182669771145
2050,0.0972779258985265,0.404795947686789,0.394173535269821
2051,0.0971943951848894,0.404359683080422,0.394164672787087
2052,0.0971962511524355,0.404310022163395,0.394342135895291
2053,0.0971944918565071,0.404188508828561,0.394356777781805
2054,0.09717350334546,0.404299087324709,0.394368166757256
2055,0.0971816505959135,0.40447377984784,0.394526799824284
2056,0.0970402341829509,0.404502206642409,0.39469705557833
2057,0.0970508041525948,0.404840827401037,0.394708971020936
2058,0.0970661688072818,0.404843877000374,0.39487315675277
2059,0.0968908842056514,0.404934281229884,0.394894556977674
2060,0.0968903027037331,0.404852606677072,0.394992721955941
2061,0.09680659426307,0.404763040314387,0.394970527380629
2062,0.0968778940903664,0.404781836235345,0.394960773008369
2063,0.0969346437937252,0.40448311644522,0.39495321913302
2064,0.0970074622906902,0.404832693374097,0.394914375414339
2065,0.0970776070308537,0.404614753049249,0.394904997196381
2066,0.0971144731459568,0.404592271869979,0.395228250917524
2067,0.0971244093211498,0.40507890517022,0.395208548071057
2068,0.0972030510861902,0.405125206028544,0.395362486238233
2069,0.0972131206417554,0.405972960547963,0.395290781045567
2070,0.0971415939068065,0.406088176836796,0.395224147385882
2071,0.0971112642687387,0.406130744098617,0.395059005263082
2072,0.097132399131588,0.406272081691981,0.395280759624568
2073,0.0971350059769794,0.405814569663296,0.395194328853362
2074,0.097162247332637,0.405734489988615,0.395295017334826
2075,0.0972163554998566,0.405350786838248,0.395135409232226
2076,0.0972473045329213,0.405984495317753,0.39539601336549
2077,0.0972514435639852,0.406055999162761,0.3954304136973
2078,0.0972552980966479,0.406184407594274,0.395459827488365
2079,0.0972598688625832,0.405788398910172,0.39544750408073
2080,0.0972377568826627,0.405886250201547,0.395523017641647
2081,0.0972405333466804,0.406424038070701,0.3955384709052
2082,0.0972290183230812,0.406608110751534,0.395538851379832
2083,0.0970381204980908,0.406552959794137,0.39599237329883
2084,0.0969796156638832,0.406580202784601,0.39604381048095
2085,0.0969911556932874,0.406437292403386,0.396069350436119
2086,0.0971082128397075,0.406216130381178,0.396045539911723
2087,0.0971269904230199,0.40621624541376,0.396028880618194
2088,0.0971565999673373,0.40668293029003,0.395900116893146
2089,0.0970551756244436,0.406703275595221,0.395895975426092
2090,0.0970535348778476,0.406089075120643,0.395738498239329
2091,0.0970396689439249,0.406113146662282,0.395878607671491
2092,0.0970413413615687,0.406301501583063,0.395859501047765
2093,0.0970554248169775,0.406127467724211,0.395924038371213
2094,0.0970177337423537,0.406121944528419,0.395872299262767
2095,0.0970189723131453,0.405973499766122,0.396006202255724
2096,0.0969920078197469,0.405832924501513,0.395785427292326
2097,0.0969762424250736,0.406333535248181,0.395732899209898
2098,0.0969587968035076,0.406425220284144,0.395715456080836
2099,0.097040896212835,0.406902122909997,0.395698194225749
2100,0.0970365533652363,0.406944933285383,0.395782576072555
2101,0.097084988626744,0.406651695232123,0.39548598906136
2102,0.0969294942733572,0.406291419791716,0.395535011554099
2103,0.0969877006422186,0.4063331363509,0.395487856920539
2104,0.0969656596359785,0.40631278771364,0.395569731011503
2105,0.0969828139319441,0.406098228047991,0.395309686023948
2106,0.0969695658091998,0.405927627998008,0.394661631426984
2107,0.0969631618116486,0.406615758777224,0.394676715349949
2108,0.0969504524242749,0.406397221875183,0.394665594503113
2109,0.0969721967151291,0.406491309164033,0.394664903547879
2110,0.0969853264590945,0.407531495606236,0.394689227677926
2111,0.0969424545995837,0.407411049458117,0.39464548860812
2112,0.0969354867184674,0.40776746308422,0.39451348883814
2113,0.0968041211590719,0.407983261214633,0.394464085348498
2114,0.0967619778371148,0.407661051946456,0.394877657961175
2115,0.0967651069247608,0.407621774586955,0.394875321537342
2116,0.0967450381830708,0.407176781286151,0.394912086161206
2117,0.0968464009916929,0.40736894038395,0.395011581093451
2118,0.096891266251946,0.407699118694488,0.395186123965901
2119,0.096860246574344,0.407778913689414,0.395223379195784
2120,0.096875863265991,0.407759515022837,0.395330161802322
2121,0.0969301793357105,0.40772634071322,0.39516618221638
2122,0.0969835349862133,0.407650223828115,0.395203219527178
2123,0.0969831151428511,0.408231220503905,0.395200698987706
2124,0.096981779266206,0.40814751944599,0.39533061854029
2125,0.0970036211628146,0.408115850085632,0.395462788891961
2126,0.0970333399614128,0.407778058095333,0.395429374944622
2127,0.0969341760353584,0.407699025085372,0.39521091780947
2128,0.0970468243876486,0.407504170958685,0.395208534196091
2129,0.0970215043031839,0.407320452329374,0.3951571635288
2130,0.0970212542133747,0.407108116598837,0.395206083806207
2131,0.0970129967998951,0.407131421256936,0.395180809501416
2132,0.097001355038039,0.407328179860077,0.39517232837543
2133,0.0970080321600302,0.407446702610681,0.395234144943934
2134,0.0969902186087706,0.407428336709323,0.395293350304705
2135,0.0970306929275543,0.407232007490766,0.395210097584665
2136,0.0970219068411557,0.40733888206165,0.394765938004791
2137,0.0970357637709034,0.407106373407413,0.395346661146017
2138,0.0970362223474825,0.407082436202911,0.395280583039805
2139,0.0970469099416136,0.406106313627451,0.395116293108617
2140,0.0970715327944236,0.406686501257881,0.395212730196309
2141,0.0968975375170762,0.406741481507676,0.395484127316519
2142,0.0969518363222924,0.406559379166284,0.395353919006375
2143,0.0969442018886247,0.406397155454373,0.395373613312879
2144,0.0969090718881452,0.406598808136637,0.395477099119255
2145,0.0968832142090421,0.406416483551587,0.395476275412717
2146,0.0968608227518599,0.406404238244382,0.39545153326686
2147,0.0968075676202873,0.406406099964775,0.395336172337255
2148,0.0968116294951066,0.406349059560766,0.394977169765162
2149,0.0968101686445019,0.407842377220411,0.395000388998703
2150,0.0967485711623464,0.408584747370565,0.39513468128177
2151,0.096921048942337,0.408687796641161,0.395076601725981
2152,0.096928812965419,0.40880358905633,0.394722435732836
2153,0.0969903949851626,0.408821956131654,0.39468236188805
2154,0.0969542281482,0.408599784844293,0.394566318221344
2155,0.0970507951545143,0.408920455020825,0.394541321596305
2156,0.097068701368167,0.40878296144076,0.394474728120039
2157,0.0970457840113493,0.408782999911781,0.394445192803165
2158,0.0972265681097615,0.408937273853979,0.394489045070326
2159,0.0972489115921868,0.409200812090765,0.394465370238712
2160,0.0977184194042534,0.40916778626994,0.394280811985986
2161,0.0976806877581895,0.408622768549476,0.394450770635123
2162,0.0976473061698635,0.408558053153577,0.394381965214048
2163,0.0976143959747735,0.408467066503561,0.394118683671868
2164,0.0975953155701286,0.408162034105138,0.393573712554279
2165,0.0975903122430062,0.408080188976035,0.39350554989377
2166,0.0975925859614558,0.408148113455987,0.393461940502943
2167,0.0976340981016859,0.40820693790822,0.393600900287284
2168,0.0976418465443676,0.408213224668881,0.393497949474942
2169,0.0976762504285386,0.407525475855373,0.393015342465033
2170,0.0974594049985897,0.407732180444485,0.393014030988283
2171,0.0975844361364209,0.407446164055977,0.393014516730686
2172,0.0975775610633664,0.407498399050993,0.39302875605468
2173,0.0975947984128219,0.407325001251421,0.39301786953213
2174,0.0974884340662553,0.407194869200217,0.392914248503016
2175,0.0974961453762776,0.407329996862781,0.392896306286761
2176,0.0974341983741024,0.406849670631206,0.393021217336537
2177,0.097455601484874,0.407072750852245,0.392982497126641
2178,0.0974673574992548,0.406950413713348,0.392887233673516
2179,0.0974579909414271,0.407003008940742,0.392652465229854
2180,0.0974999021811079,0.406813810178055,0.39245342279024
2181,0.0975115003490266,0.406750306465845,0.392400940604083
2182,0.0974200103309662,0.405734396305479,0.392430532538295
2183,0.0974898273980722,0.405674735380315,0.392593358881628
2184,0.0974244014629206,0.405609911589762,0.392586274558118
2185,0.0975407449774157,0.40552272475469,0.392574305737783
2186,0.0975432882189764,0.405490086209664,0.392282820804066
2187,0.0976550493748904,0.40495615718444,0.3922165992963
2188,0.0976283443058155,0.405549420016263,0.392340584112291
2189,0.0976450925877194,0.405287626661804,0.392219232361204
2190,0.0976368442949179,0.404928531668937,0.392018552914472
2191,0.0975992082861207,0.404370777765725,0.391976445627914
2192,0.0976667459930595,0.404352008048379,0.392064273886972
2193,0.097813984227003,0.403845260197462,0.391979579816987
2194,0.0978437872547633,0.403833070256589,0.392027570690994
2195,0.0978531282884904,0.403658520335131,0.391906867993584
2196,0.0978608255033113,0.403737431294591,0.392109675648374
2197,0.0979419887541464,0.40386475130404,0.392361702869335
2198,0.0980305502321976,0.40381878515401,0.392374893200494
2199,0.0980741278567358,0.404107529728779,0.392357975563534
2200,0.098171011146429,0.404290271234605,0.39214183432653
2201,0.0981556609665668,0.404447323491103,0.392296796322218
2202,0.098163883589054,0.40434131793674,0.392313569189636
2203,0.0981240031993249,0.404843121240825,0.3922119775332
2204,0.0980917689216704,0.404887877035822,0.392179569887606
2205,0.0981056040285838,0.404763453467685,0.392065829248442
2206,0.09815476843378,0.404909511916371,0.392369426058715
2207,0.0980775326107078,0.40489578187646,0.392464938684869
2208,0.0980512191362762,0.404985050840822,0.392504154078883
2209,0.0980015380959843,0.404984100453899,0.392456984578552
2210,0.0979946485281579,0.404941265787456,0.392393096503623
2211,0.0979363267666952,0.404866715498428,0.392425105336457
2212,0.0979466853168737,0.404579128487424,0.392253468460088
2213,0.0978547750797983,0.404241613721604,0.392215216710436
2214,0.0978437927433602,0.404342202604939,0.392287760001884
2215,0.0978195382271319,0.404157718707451,0.392485681740141
2216,0.0977539718964441,0.403948329408731,0.392389662428203
2217,0.0977200875645647,0.403943674389631,0.392108654528859
2218,0.0977633215563831,0.403842598644174,0.39180664349612
2219,0.097755060567241,0.403809431611536,0.391769666810597
2220,0.0978309769815048,0.403824999141802,0.39200139377281
2221,0.0978138869328178,0.404090414924439,0.391720397757565
